agent_id,episode_id,training_step,success,end_reason,episode_reward,episode_length,time_to_goal,start_goal_zone_error_xz,final_goal_zone_error_xz,normalized_task_progress,start_block_goal_distance,final_block_goal_distance,normalized_block_progress,success_goal_consistency,final_goal_error,final_center_distance_xz,final_center_distance_xyz,start_block_x,start_block_y,start_block_z,end_block_x,end_block_y,end_block_z,goal_x,goal_y,goal_z
Agent,259,1231473,1,goal,4.3968,3016,3016,6.6771,0.0000,1.0000,10.9570,10.6825,0.0251,1.0000,10.68245,10.6748,10.6825,1.2981,1.0000,5.8581,7.9773,0.3750,10.3723,10.5000,-0.0300,-0.0001
Agent,260,1236473,0,timeout,-0.9999,5000,-1,7.6195,17.3929,-1.2827,10.1969,21.2136,-1.0804,1.0000,21.21362,21.2098,21.2136,0.0845,1.0000,0.3556,-7.2894,0.3750,-9.4177,0.0001,-0.0300,10.5000
Agent,261,1239271,1,goal,4.4404,2798,2798,5.4511,0.0000,1.0000,8.4615,4.7407,0.4397,1.0000,4.740723,4.7234,4.7407,-2.6305,1.0000,2.5240,-3.9896,0.3750,7.9717,0.0001,-0.0300,10.5000
Agent,262,1243355,1,goal,4.1832,4084,4084,4.8667,0.0000,1.0000,8.0414,8.8828,-0.1046,1.0000,8.882835,8.8738,8.8828,-3.1084,1.0000,-2.9945,-7.9717,0.3699,8.5062,-10.5000,-0.0300,0.0001
Agent,263,1243603,1,goal,4.9504,248,248,7.8020,0.0000,1.0000,11.9335,7.4675,0.3742,1.0000,7.467496,7.4565,7.4675,-5.8906,1.0000,0.1731,-7.0169,0.3750,7.9780,0.0001,-0.0300,10.5000
Agent,264,1248603,0,timeout,-0.9999,5000,-1,4.7742,0.9921,0.7922,7.3777,12.6312,-0.7121,1.0000,12.63123,12.6247,12.6312,0.3048,1.0000,3.2009,12.1251,0.3750,6.9830,0.0001,-0.0300,10.5000
Agent,265,1249661,1,goal,4.7884,1058,1058,3.9175,0.0000,1.0000,6.8730,2.8099,0.5912,1.0000,2.809925,2.7806,2.8099,2.1620,1.0000,4.0576,-1.1614,0.3750,7.9736,0.0001,-0.0300,10.5000
Agent,266,1249857,1,goal,4.9608,196,196,4.5648,0.0000,1.0000,9.1352,5.8041,0.3646,1.0000,5.804067,5.7899,5.8041,5.6681,1.0000,3.4103,5.2296,0.3750,8.0148,0.0001,-0.0300,10.5000
Agent,267,1254857,0,timeout,-0.9999,5000,-1,3.8133,20.1014,-4.2714,8.7074,24.4723,-1.8105,1.0000,24.47228,24.4689,24.4723,5.8808,1.0000,-4.1618,9.3155,0.3750,12.1263,-0.0001,-0.0300,-10.5000
Agent,268,1255554,1,goal,4.8606,697,697,8.1298,0.0000,1.0000,11.4314,6.7926,0.4058,1.0000,6.792565,6.7807,6.7926,0.1547,1.0000,4.0120,-7.9771,0.3706,6.2941,-10.5000,-0.0300,0.0001
Agent,269,1260554,0,timeout,-0.9999,5000,-1,11.6661,9.8745,0.1536,14.2918,17.3471,-0.2138,1.0000,17.34711,17.3424,17.3471,-3.6910,1.0000,1.3454,-1.8994,0.3750,-12.1250,10.5000,-0.0300,-0.0001
Agent,270,1261955,1,goal,4.7198,1401,1401,4.4828,0.0000,1.0000,9.1826,9.9008,-0.0782,1.0000,9.900756,9.8925,9.9008,5.8441,1.0000,3.4923,9.5703,0.3750,7.9953,0.0001,-0.0300,10.5000
Agent,271,1262565,1,goal,4.8780,610,610,3.6631,0.0000,1.0000,6.4799,12.2925,-0.8970,1.0000,12.29252,12.2859,12.2925,1.6238,1.0000,4.3120,12.0297,0.3750,8.0035,0.0001,-0.0300,10.5000
Agent,272,1267565,0,timeout,-0.9999,5000,-1,7.8627,11.7630,-0.4960,11.4927,18.2292,-0.5862,1.0000,18.22923,18.2247,18.2292,0.1124,1.0000,-4.8081,-3.7879,0.3750,-11.3137,10.5000,-0.0300,-0.0001
Agent,273,1272565,0,timeout,-0.9999,5000,-1,5.2958,20.1017,-2.7957,9.0858,22.9723,-1.5284,1.0000,22.97231,22.9688,22.9723,2.6793,1.0000,4.5083,-12.1266,0.3750,3.9498,10.5000,-0.0300,-0.0001
Agent,274,1273201,1,goal,4.8728,636,636,5.4129,0.0000,1.0000,8.5671,12.4002,-0.4474,1.0000,12.40023,12.3936,12.4002,2.5622,1.0000,-3.0537,7.9962,0.3751,-12.1382,10.5000,-0.0300,-0.0001
Agent,275,1274156,1,goal,4.8090,955,955,7.0325,0.0000,1.0000,10.3169,2.6786,0.7404,1.0000,2.678559,2.6478,2.6786,-3.7458,1.0000,0.9426,-0.8811,0.3750,8.0032,0.0001,-0.0300,10.5000
Agent,276,1276625,1,goal,4.5062,2469,2469,2.6847,0.0000,1.0000,6.7388,12.3907,-0.8387,1.0000,12.39071,12.3847,12.3907,4.1487,1.0000,5.2904,12.1251,0.3557,7.9769,0.0001,-0.0300,10.5000
Agent,277,1278926,1,goal,4.5398,2301,2301,11.6981,0.0000,1.0000,15.3286,11.9533,0.2202,1.0000,11.9533,11.9464,11.9533,5.6221,1.0000,3.7230,11.6827,0.3750,-8.0040,-0.0001,-0.0300,-10.5000
Agent,278,1283926,0,timeout,-0.9999,5000,-1,10.0937,10.4183,-0.0322,12.8334,17.7401,-0.3823,1.0000,17.74005,17.7354,17.7401,2.0991,1.0000,-2.1186,-12.1250,0.3750,-2.4432,0.0001,-0.0300,10.5000
Agent,279,1287258,1,goal,4.3336,3332,3332,8.6880,0.0000,1.0000,12.2594,12.2560,0.0003,1.0000,12.25595,12.2493,12.2560,4.8481,1.0000,-0.7129,11.9895,0.3750,7.9900,0.0001,-0.0300,10.5000
Agent,280,1292258,0,timeout,-0.9999,5000,-1,7.0199,19.1603,-1.7294,10.3458,21.7155,-1.0990,1.0000,21.7155,21.7117,21.7155,-0.9552,1.0000,-3.8561,11.1852,0.3750,1.0724,-10.5000,-0.0300,0.0001
Agent,281,1297258,0,timeout,-0.9999,5000,-1,8.1151,20.1001,-1.4769,10.7619,22.7255,-1.1117,1.0000,22.72549,22.7219,22.7255,1.2442,1.0000,0.1400,-2.0957,0.3750,12.1250,-0.0001,-0.0300,-10.5000
Agent,282,1298163,1,goal,4.8190,905,905,11.8809,0.0000,1.0000,14.5586,5.3499,0.6325,1.0000,5.349868,5.3345,5.3499,1.8341,1.0000,3.9058,4.7200,0.3750,-8.0146,-0.0001,-0.0300,-10.5000
Agent,283,1298864,1,goal,4.8598,701,701,6.9947,0.0000,1.0000,9.7065,3.4878,0.6407,1.0000,3.487774,3.4642,3.4878,0.9804,1.0000,-1.5912,7.9817,0.3750,2.3786,10.5000,-0.0300,-0.0001
Agent,284,1303864,0,timeout,-0.9999,5000,-1,11.0488,20.1013,-0.8193,13.8155,23.6466,-0.7116,1.0000,23.64663,23.6432,23.6466,2.3584,1.0000,3.0737,-6.8597,0.3750,12.1262,-0.0001,-0.0300,-10.5000
Agent,285,1304660,1,goal,4.8408,796,796,9.3542,0.0000,1.0000,12.9202,4.8226,0.6267,1.0000,4.82256,4.8055,4.8226,-1.3791,1.0000,-4.9759,8.0238,0.3750,4.1183,10.5000,-0.0300,-0.0001
Agent,286,1309660,0,timeout,-0.9999,5000,-1,12.3436,20.1002,-0.6284,14.9041,22.8879,-0.5357,1.0000,22.88785,22.8843,22.8879,-4.3685,1.0000,-0.0025,-12.1251,0.3750,3.4339,10.5000,-0.0300,-0.0001
Agent,287,1314660,0,timeout,-0.9999,5000,-1,13.3946,4.5494,0.6604,16.6096,11.2710,0.3214,1.0000,11.27096,11.2637,11.2710,4.6248,1.0000,5.4195,8.7649,0.3750,-3.4257,-0.0001,-0.0300,-10.5000
Agent,288,1319660,0,timeout,-0.9999,5000,-1,13.2953,18.9050,-0.4219,15.8933,23.6516,-0.4881,1.0000,23.65155,23.6481,23.6516,-5.3202,1.0000,1.1214,-10.9299,0.3750,9.9994,10.5000,-0.0300,-0.0001
Agent,289,1324660,0,timeout,-0.9999,5000,-1,12.0896,3.1384,0.7404,15.0536,9.1698,0.3909,1.0000,9.169804,9.1609,9.1698,-3.4591,1.0000,-4.1145,-7.2004,0.3750,4.8367,0.0001,-0.0300,10.5000
Agent,290,1329660,0,timeout,-0.9999,5000,-1,9.4115,17.8825,-0.9001,13.3096,23.7413,-0.7838,1.0000,23.74128,23.7378,23.7413,1.4364,1.0000,-5.7970,9.9074,0.3750,-12.1251,-10.5000,-0.0300,0.0001
Agent,291,1331600,1,goal,4.6120,1940,1940,14.0069,0.0000,1.0000,16.8189,8.0251,0.5229,1.0000,8.025108,8.0149,8.0251,-6.0318,1.0000,2.9179,7.9940,0.3750,-7.6131,10.5000,-0.0300,-0.0001
Agent,292,1332035,1,goal,4.9130,435,435,10.3451,0.0000,1.0000,12.9645,12.3306,0.0489,1.0000,12.33064,12.3240,12.3306,2.3700,1.0000,-1.1748,-7.9909,0.3750,12.0660,-10.5000,-0.0300,0.0001
Agent,293,1337035,0,timeout,-0.9999,5000,-1,9.9644,20.1012,-1.0173,13.3554,25.2468,-0.8904,1.0000,25.24679,25.2435,25.2468,1.9893,1.0000,4.6178,12.1261,0.3750,11.1937,-10.5000,-0.0300,0.0001
Agent,294,1342035,0,timeout,-0.9999,5000,-1,12.2208,20.1007,-0.6448,14.7859,23.7190,-0.6042,1.0000,23.71895,23.7155,23.7190,0.3551,1.0000,-4.2457,7.1068,0.3750,-12.1256,0.0001,-0.0300,10.5000
Agent,295,1342498,1,goal,4.9074,463,463,6.2362,0.0000,1.0000,10.2752,4.1324,0.5978,1.0000,4.132446,4.1126,4.1324,1.7389,1.0000,-5.2691,7.9804,0.3750,-3.2505,10.5000,-0.0300,-0.0001
Agent,296,1342929,1,goal,4.9138,431,431,4.2254,0.0000,1.0000,7.0020,2.5459,0.6364,1.0000,2.545856,2.5134,2.5459,-3.7497,1.0000,1.5496,-8.0029,0.3750,-0.2859,-10.5000,-0.0300,0.0001
Agent,297,1343468,1,goal,4.8922,539,539,11.0412,0.0000,1.0000,14.7193,6.4210,0.5638,1.0000,6.420974,6.4082,6.4210,3.0661,1.0000,5.6176,-7.9769,0.3741,5.8907,-10.5000,-0.0300,0.0001
Agent,298,1345275,1,goal,4.6386,1807,1807,13.7638,0.0000,1.0000,16.5775,2.8937,0.8254,1.0000,2.893747,2.8653,2.8937,-2.9040,1.0000,5.7887,-1.4152,0.3750,-8.0086,-0.0001,-0.0300,-10.5000
Agent,299,1345877,1,goal,4.8796,602,602,11.5718,0.0000,1.0000,14.5141,5.7258,0.6055,1.0000,5.725842,5.7115,5.7258,-3.2985,1.0000,-3.5967,-5.1321,0.3750,7.9938,0.0001,-0.0300,10.5000
Agent,300,1346551,1,goal,4.8652,674,674,7.0833,0.0000,1.0000,11.1046,9.3267,0.1601,1.0000,9.326663,9.3179,9.3267,0.8918,1.0000,5.4712,7.9730,0.3750,8.9685,10.5000,-0.0300,-0.0001
Agent,301,1348402,1,goal,4.6298,1851,1851,13.4697,0.0000,1.0000,16.7462,8.8006,0.4745,1.0000,8.800638,8.7913,8.8006,-5.4946,1.0000,4.8524,7.9903,0.3750,8.4253,10.5000,-0.0300,-0.0001
Agent,302,1348933,1,goal,4.8938,531,531,2.9369,0.0000,1.0000,8.2413,8.5542,-0.0380,1.0000,8.554175,8.5446,8.5542,5.0382,1.0000,-6.0851,7.9866,0.3750,-8.1667,10.5000,-0.0300,-0.0001
Agent,303,1349583,1,goal,4.8700,650,650,4.8716,0.0000,1.0000,7.7167,11.0682,-0.4343,1.0000,11.06821,11.0608,11.0682,-1.9440,1.0000,-3.1035,-10.7710,0.3750,-7.9839,-0.0001,-0.0300,-10.5000
Agent,304,1350094,1,goal,4.8978,511,511,8.8251,0.0000,1.0000,12.1173,9.9578,0.1782,1.0000,9.957805,9.9496,9.9578,4.1167,1.0000,-0.8500,9.6260,0.3750,7.9828,0.0001,-0.0300,10.5000
Agent,305,1351733,1,goal,4.6722,1639,1639,2.6836,0.0000,1.0000,6.3169,3.3906,0.4633,1.0000,3.390597,3.3663,3.3906,-3.4228,1.0000,-5.2915,2.3548,0.3750,-8.0945,-0.0001,-0.0300,-10.5000
Agent,306,1354283,1,goal,4.4900,2550,2550,5.5492,0.0000,1.0000,9.4692,12.3844,-0.3079,1.0000,12.38438,12.3777,12.3844,2.4259,1.0000,-4.8390,8.0113,0.3754,-12.1251,10.5000,-0.0300,-0.0001
Agent,307,1359283,0,timeout,-0.9999,5000,-1,8.6208,13.4890,-0.5647,11.9068,20.0905,-0.6873,1.0000,20.09052,20.0864,20.0905,0.6457,1.0000,-4.0598,5.5139,0.3750,-12.1251,-10.5000,-0.0300,0.0001
Agent,308,1363780,1,goal,4.1006,4497,4497,12.6176,0.0000,1.0000,15.6433,12.2453,0.2172,1.0000,12.24533,12.2386,12.2453,-3.7891,1.0000,-4.6425,11.9794,0.3750,7.9939,0.0001,-0.0300,10.5000
Agent,309,1368780,0,timeout,-0.9999,5000,-1,13.2591,20.0998,-0.5159,16.8519,25.6722,-0.5234,1.0000,25.67221,25.6690,25.6722,-5.8127,1.0000,-5.2840,-12.1252,0.3750,-12.1247,0.0001,-0.0300,10.5000
Agent,310,1373780,0,timeout,-0.9999,5000,-1,11.0336,4.7370,0.5707,14.8216,14.1392,0.0460,1.0000,14.1392,14.1334,14.1392,-5.8978,1.0000,-3.0585,-12.1250,0.3750,3.2381,0.0001,-0.0300,10.5000
Agent,311,1378780,0,timeout,-0.9999,5000,-1,11.1778,13.4803,-0.2060,14.6874,20.0836,-0.3674,1.0000,20.08358,20.0795,20.0836,-5.1861,1.0000,3.2027,12.1251,0.3750,5.5052,-0.0001,-0.0300,-10.5000
Agent,312,1383780,0,timeout,-0.9999,5000,-1,5.3534,5.3034,0.0093,10.0546,14.4353,-0.4357,1.0000,14.43534,14.4297,14.4353,-2.6217,1.0000,-6.1616,-2.6717,0.3750,-12.1214,-10.5000,-0.0300,0.0001
Agent,313,1385566,1,goal,4.6428,1786,1786,6.7906,0.0000,1.0000,10.2991,4.8587,0.5282,1.0000,4.858693,4.8421,4.8587,-4.2696,1.0000,1.1845,4.1309,0.3717,7.9736,0.0001,-0.0300,10.5000
Agent,314,1386646,1,goal,4.7840,1080,1080,6.6049,0.0000,1.0000,10.4034,8.6106,0.1723,1.0000,8.610617,8.6011,8.6106,1.3702,1.0000,4.8801,8.0120,0.3750,8.2332,10.5000,-0.0300,-0.0001
Agent,315,1391646,0,timeout,-0.9999,5000,-1,10.0103,20.0924,-1.0072,12.8702,25.6657,-0.9942,1.0000,25.6657,25.6625,25.6657,-2.7296,1.0000,2.0352,12.1252,0.3750,12.1173,-0.0001,-0.0300,-10.5000
Agent,316,1392143,1,goal,4.9006,497,497,5.6540,0.0000,1.0000,10.0339,7.4595,0.2566,1.0000,7.459541,7.4485,7.4595,-5.7206,1.0000,-2.3211,-7.0089,0.3750,-7.9786,-0.0001,-0.0300,-10.5000
Agent,317,1392239,1,goal,4.9808,96,96,4.5090,0.0000,1.0000,7.6886,3.2249,0.5806,1.0000,3.22493,3.1994,3.2249,2.9287,1.0000,-3.4661,-1.9718,0.3750,-7.9803,-0.0001,-0.0300,-10.5000
Agent,318,1396379,1,goal,4.1720,4140,4140,5.7685,0.0000,1.0000,8.4135,11.4576,-0.3618,1.0000,11.45764,11.4505,11.4576,-2.2066,1.0000,-0.9723,-7.9816,0.3750,-11.1700,-10.5000,-0.0300,0.0001
Agent,319,1401379,0,timeout,-0.9999,5000,-1,12.4136,1.7492,0.8591,15.9918,12.8627,0.1957,1.0000,12.86271,12.8563,12.8627,5.6140,1.0000,4.4385,12.1249,0.3750,-6.2259,-0.0001,-0.0300,-10.5000
Agent,320,1401926,1,goal,4.8906,547,547,8.8852,0.0000,1.0000,11.4790,11.2563,0.0194,1.0000,11.25634,11.2491,11.2563,-0.7188,1.0000,0.9101,-10.9689,0.3750,-8.0044,-0.0001,-0.0300,-10.5000
Agent,321,1403392,1,goal,4.7068,1466,1466,7.0504,0.0000,1.0000,10.3848,8.3741,0.1936,1.0000,8.374091,8.3643,8.3741,0.9247,1.0000,-3.8853,7.9718,0.3750,-7.9732,10.5000,-0.0300,-0.0001
Agent,322,1403958,1,goal,4.8868,566,566,10.4719,0.0000,1.0000,13.2346,2.8037,0.7882,1.0000,2.803704,2.7743,2.8037,2.4968,1.0000,-2.2749,-7.9893,0.3750,1.1804,-10.5000,-0.0300,0.0001
Agent,323,1408958,0,timeout,-0.9999,5000,-1,14.2174,20.0931,-0.4133,17.3400,25.6663,-0.4802,1.0000,25.66634,25.6631,25.6663,-4.3939,1.0000,-6.2423,-12.1252,0.3750,-12.1180,0.0001,-0.0300,10.5000
Agent,324,1409798,1,goal,4.8320,840,840,3.9067,0.0000,1.0000,8.2481,12.3879,-0.5019,1.0000,12.38785,12.3814,12.3879,5.0602,1.0000,4.0684,12.1251,0.3701,7.9932,0.0001,-0.0300,10.5000
Agent,325,1412167,1,goal,4.5262,2369,2369,13.2604,0.0000,1.0000,15.9066,7.4110,0.5341,1.0000,7.411023,7.3999,7.4110,-1.6684,1.0000,5.2853,6.9579,0.3750,-7.9810,-0.0001,-0.0300,-10.5000
Agent,326,1412927,1,goal,4.8480,760,760,7.8764,0.0000,1.0000,10.5992,9.8638,0.0694,1.0000,9.863808,9.8556,9.8638,-1.7592,1.0000,-0.0987,-9.5309,0.3719,-7.9904,-0.0001,-0.0300,-10.5000
Agent,327,1414535,1,goal,4.6784,1608,1608,6.3702,0.0000,1.0000,10.1309,12.2002,-0.2043,1.0000,12.20021,12.1935,12.2002,4.7384,1.0000,1.6049,11.9347,0.3750,8.0006,0.0001,-0.0300,10.5000
Agent,328,1415248,1,goal,4.8574,713,713,10.7426,0.0000,1.0000,14.1006,11.6317,0.1751,1.0000,11.63171,11.6247,11.6317,2.7675,1.0000,4.6627,-8.0111,0.3750,11.3552,-10.5000,-0.0300,0.0001
Agent,329,1415376,1,goal,4.9744,128,128,6.9346,0.0000,1.0000,9.5200,3.5496,0.6271,1.0000,3.549644,3.5265,3.5496,-1.0405,1.0000,-0.2928,-7.9865,0.3750,2.4737,-10.5000,-0.0300,0.0001
Agent,330,1416216,1,goal,4.8320,840,840,10.1688,0.0000,1.0000,12.7399,8.9233,0.2996,1.0000,8.923313,8.9141,8.9233,-2.1938,1.0000,0.3358,8.0061,0.3750,-8.5583,10.5000,-0.0300,-0.0001
Agent,331,1417380,1,goal,4.7672,1164,1164,12.6916,0.0000,1.0000,15.7789,11.8465,0.2492,1.0000,11.84651,11.8396,11.8465,-4.0461,1.0000,-4.7165,-11.5684,0.3750,7.9811,0.0001,-0.0300,10.5000
Agent,332,1422380,0,timeout,-0.9999,5000,-1,11.3069,5.9495,0.4738,13.9187,14.7986,-0.0632,1.0000,14.79861,14.7931,14.7986,-1.1608,1.0000,-3.3319,-12.1250,0.3750,2.0255,0.0001,-0.0300,10.5000
Agent,333,1425858,1,goal,4.3044,3478,3478,9.3188,0.0000,1.0000,12.1282,11.3356,0.0653,1.0000,11.33564,11.3284,11.3356,1.3438,1.0000,2.3998,-7.9765,0.3750,11.0439,-10.5000,-0.0300,0.0001
Agent,334,1426841,1,goal,4.8034,983,983,5.7051,0.0000,1.0000,8.3797,10.0393,-0.1981,1.0000,10.03927,10.0311,10.0393,-2.2700,1.0000,-1.1935,-7.9821,0.3750,9.7101,-10.5000,-0.0300,0.0001
Agent,335,1430071,1,goal,4.3540,3230,3230,3.5395,0.0000,1.0000,6.1736,10.7741,-0.7452,1.0000,10.77414,10.7665,10.7741,-0.5246,1.0000,4.4355,10.4742,0.3750,8.0074,0.0001,-0.0300,10.5000
Agent,336,1435071,0,timeout,-0.9999,5000,-1,6.4707,20.1760,-2.1180,9.0988,25.7397,-1.8289,1.0000,25.73968,25.7363,25.7397,-0.8978,1.0000,-1.5044,12.1252,0.3907,12.2009,-0.0001,-0.0300,-10.5000
Agent,337,1435611,1,goal,4.8920,540,540,5.3468,0.0000,1.0000,7.9833,10.2962,-0.2897,1.0000,10.29621,10.2882,10.2962,-0.8419,1.0000,2.6283,9.9754,0.3750,7.9817,0.0001,-0.0300,10.5000
Agent,338,1440611,0,timeout,-0.9999,5000,-1,7.4515,20.0980,-1.6972,11.0873,25.6707,-1.3153,1.0000,25.67068,25.6675,25.6707,0.5236,1.0000,-4.7265,-12.1229,0.3750,12.1252,10.5000,-0.0300,-0.0001
Agent,339,1441658,1,goal,4.7906,1047,1047,4.6875,0.0000,1.0000,9.3912,4.3485,0.5370,1.0000,4.348544,4.3296,4.3485,-3.2876,1.0000,-5.9256,-7.9741,0.3750,-3.5163,-10.5000,-0.0300,0.0001
Agent,340,1446658,0,timeout,-0.9999,5000,-1,7.2116,19.2928,-1.6753,10.8335,22.4413,-1.0715,1.0000,22.44131,22.4377,22.4413,-0.7635,1.0000,-4.6373,11.3177,0.3750,-5.2376,-10.5000,-0.0300,0.0001
Agent,341,1448111,1,goal,4.7094,1453,1453,8.4966,0.0000,1.0000,11.0879,9.8589,0.1108,1.0000,9.858877,9.8506,9.8589,0.5215,1.0000,-0.6371,-7.9911,0.3750,9.5259,-10.5000,-0.0300,0.0001
Agent,342,1448412,1,goal,4.9398,301,301,7.0881,0.0000,1.0000,10.5426,2.5414,0.7589,1.0000,2.541394,2.5089,2.5414,-4.2040,1.0000,0.8869,-0.0177,0.3750,7.9911,0.0001,-0.0300,10.5000
Agent,343,1448992,1,goal,4.8840,580,580,11.8555,0.0000,1.0000,14.7462,9.2613,0.3720,1.0000,9.261317,9.2525,9.2613,-3.8805,1.0000,-3.0970,7.9869,0.3750,-8.9048,10.5000,-0.0300,-0.0001
Agent,344,1449340,1,goal,4.9304,348,348,6.8120,0.0000,1.0000,10.9784,3.1581,0.7123,1.0000,3.15807,3.1320,3.1581,1.1631,1.0000,-5.6823,7.9799,0.3750,-1.8598,10.5000,-0.0300,-0.0001
Agent,345,1454340,0,timeout,-0.9999,5000,-1,12.3494,20.1001,-0.6276,15.2516,25.6722,-0.6832,1.0000,25.67223,25.6690,25.6722,-4.3744,1.0000,-3.2102,-12.1250,0.3750,-12.1248,10.5000,-0.0300,-0.0001
Agent,346,1455505,1,goal,4.7670,1165,1165,7.5813,0.0000,1.0000,10.5987,12.1643,-0.1477,1.0000,12.16434,12.1576,12.1643,0.3938,1.0000,3.0224,7.9746,0.3750,-11.8926,10.5000,-0.0300,-0.0001
Agent,347,1460505,0,timeout,-0.9999,5000,-1,12.3542,20.0968,-0.6267,15.5530,25.6696,-0.6505,1.0000,25.66959,25.6664,25.6696,-4.4101,1.0000,4.3791,12.1252,0.3750,12.1217,-0.0001,-0.0300,-10.5000
Agent,348,1460625,1,goal,4.9760,120,120,6.9292,0.0000,1.0000,10.8810,5.1928,0.5228,1.0000,5.192775,5.1770,5.1928,-1.0458,1.0000,-5.2870,-8.0389,0.3750,-4.5544,-10.5000,-0.0300,0.0001
Agent,349,1461235,1,goal,4.8780,610,610,5.4950,0.0000,1.0000,9.0160,7.0456,0.2185,1.0000,7.045551,7.0339,7.0456,-3.9884,1.0000,2.4801,6.5778,0.3750,8.0079,0.0001,-0.0300,10.5000
Agent,350,1463031,1,goal,4.6408,1796,1796,7.8075,0.0000,1.0000,11.5264,9.0453,0.2153,1.0000,9.045254,9.0362,9.0453,5.0036,1.0000,-0.1676,8.6856,0.3750,-8.0079,-0.0001,-0.0300,-10.5000
Agent,351,1463360,1,goal,4.9342,329,329,9.9839,0.0000,1.0000,13.1239,11.6250,0.1142,1.0000,11.62496,11.6179,11.6250,-3.8350,1.0000,2.0088,-11.3431,0.3750,-7.9876,-0.0001,-0.0300,-10.5000
Agent,352,1464840,1,goal,4.7040,1480,1480,7.5314,0.0000,1.0000,10.9621,6.8876,0.3717,1.0000,6.887601,6.8757,6.8876,-4.2398,1.0000,0.4437,6.4010,0.3750,7.9892,0.0001,-0.0300,10.5000
Agent,353,1466203,1,goal,4.7274,1363,1363,5.7327,0.0000,1.0000,8.9925,11.4161,-0.2695,1.0000,11.41605,11.4089,11.4161,-2.2424,1.0000,-3.4080,-7.9871,0.3750,11.1288,-10.5000,-0.0300,0.0001
Agent,354,1471203,0,timeout,-0.9999,5000,-1,3.6136,0.3795,0.8950,7.6387,12.4746,-0.6331,1.0000,12.47463,12.4681,12.4746,4.4277,1.0000,-4.3614,12.1249,0.3750,-7.5956,-0.0001,-0.0300,-10.5000
Agent,355,1471603,1,goal,4.9200,400,400,10.3488,0.0000,1.0000,13.1878,5.1147,0.6122,1.0000,5.114695,5.0986,5.1147,-2.6692,1.0000,2.3738,-4.4824,0.3750,-8.0699,-0.0001,-0.0300,-10.5000
Agent,356,1476603,0,timeout,-0.9999,5000,-1,9.0786,20.0980,-1.2138,11.9844,25.6704,-1.1420,1.0000,25.67039,25.6672,25.6704,-2.8150,1.0000,1.1035,-12.1248,0.3750,12.1229,-0.0001,-0.0300,-10.5000
Agent,357,1478796,1,goal,4.5614,2193,2193,6.4694,0.0000,1.0000,9.9823,8.6943,0.1290,1.0000,8.694283,8.6848,8.6943,1.5056,1.0000,-4.2057,7.9724,0.3750,-8.3090,10.5000,-0.0300,-0.0001
Agent,358,1479533,1,goal,4.8526,737,737,4.4981,0.0000,1.0000,9.1611,5.5356,0.3957,1.0000,5.53558,5.5207,5.5356,3.4769,1.0000,5.7913,7.9884,0.3750,4.9162,10.5000,-0.0300,-0.0001
Agent,359,1482595,1,goal,4.3876,3062,3062,8.3469,0.0000,1.0000,11.0873,10.1351,0.0859,1.0000,10.13512,10.1270,10.1351,-1.9158,1.0000,-0.3718,9.8066,0.3749,7.9721,0.0001,-0.0300,10.5000
Agent,360,1482877,1,goal,4.9436,282,282,2.4701,0.0000,1.0000,7.7117,7.8333,-0.0158,1.0000,7.83325,7.8228,7.8333,-5.5049,1.0000,5.7845,-8.0023,0.3750,7.4135,-10.5000,-0.0300,0.0001
Agent,361,1483565,1,goal,4.8624,688,688,5.5159,0.0000,1.0000,9.1020,12.3890,-0.3611,1.0000,12.38904,12.3828,12.3890,-4.1389,1.0000,2.4592,12.1251,0.3645,7.9864,0.0001,-0.0300,10.5000
Agent,362,1488565,0,timeout,-0.9999,5000,-1,2.4127,0.3716,0.8460,6.7597,12.4727,-0.8452,1.0000,12.47272,12.4662,12.4727,4.5004,1.0000,5.5623,12.1251,0.3750,7.6034,0.0001,-0.0300,10.5000
Agent,363,1493565,0,timeout,-0.9999,5000,-1,9.1614,20.0801,-1.1918,12.5339,25.6546,-1.0468,1.0000,25.65463,25.6514,25.6546,4.4121,1.0000,-1.1864,12.1248,0.3750,-12.1051,0.0001,-0.0300,10.5000
Agent,364,1497823,1,goal,4.1484,4258,4258,13.8963,0.0000,1.0000,16.8213,8.8178,0.4758,1.0000,8.81776,8.8085,8.8178,3.4984,1.0000,5.9212,-8.4385,0.3750,-7.9735,-0.0001,-0.0300,-10.5000
Agent,365,1502823,0,timeout,-0.9999,5000,-1,12.4253,0.3983,0.9679,15.8604,12.0442,0.2406,1.0000,12.04415,12.0373,12.0442,-4.4503,1.0000,5.1942,7.5768,0.3750,11.6769,10.5000,-0.0300,-0.0001
Agent,366,1504109,1,goal,4.7428,1286,1286,7.8042,0.0000,1.0000,10.5141,7.0487,0.3296,1.0000,7.048658,7.0370,7.0487,-1.6710,1.0000,0.1708,-6.5795,0.3750,8.0045,0.0001,-0.0300,10.5000
Agent,367,1504723,1,goal,4.8772,614,614,4.0017,0.0000,1.0000,7.1652,12.3727,-0.7268,1.0000,12.37268,12.3661,12.3727,3.9734,1.0000,-2.7720,7.9843,0.3750,-12.1076,10.5000,-0.0300,-0.0001
Agent,368,1506495,1,goal,4.6456,1772,1772,4.9251,0.0000,1.0000,7.5313,5.6500,0.2498,1.0000,5.64996,5.6354,5.6500,0.3952,1.0000,-3.0499,-5.0474,0.3750,-7.9934,-0.0001,-0.0300,-10.5000
