agent_id,tb_step,n_episodes,mean_reward,success_rate,mean_episode_length,mean_time_to_goal,mean_normalized_progress,sd_normalized_progress,mean_final_goal_error,tb_cumulative_reward,tb_extrinsic_reward,tb_learning_rate,tb_policy_loss,tb_value_loss
Agent,60000,80,-0.21213375000000018,0.13750000000000001,4498.6000000000004,1353.4545454545455,-0.12095125,0.48560189275623467,12.163451249999996,-0.47007623314857483,-0.47007623314857483,0.00029535326757468283,0.069410257041454315,0.017486616969108582
Agent,120000,81,-0.38626419753086433,0.1111111111111111,4709.5432098765432,2385.8888888888887,-0.15183827160493824,0.48525698666086764,13.03947407407408,-0.30610913038253784,-0.30610913038253784,0.00028649743762798607,0.069317743182182312,0.021718686446547508
Agent,180000,81,0.4513876543209876,0.25925925925925924,4224.9259259259261,2010.4285714285713,-0.27543086419753093,0.71421036663775284,13.84562839506173,-0.22627191245555878,-0.22627191245555878,0.00027764795231632888,0.068370148539543152,0.029626596719026566
Agent,240000,81,1.0215888888888902,0.34567901234567899,3534.358024691358,760.10714285714289,-0.4834851851851853,0.9171534248525669,15.626355555555556,0.95347088575363159,0.95347088575363159,0.00026863574748858809,0.070089071989059448,0.073079697787761688
Agent,300000,81,1.479390123456791,0.43209876543209874,3405.8024691358023,1310.5714285714287,-0.89457777777777769,4.9985956369245841,21.931977777777782,0.97207558155059814,0.97207558155059814,0.00025958608603104949,0.07047608494758606,0.078720107674598694
Agent,360000,81,1.2055925925925943,0.38271604938271603,3540.2469135802471,1185.8064516129032,-0.35954938271604936,0.81488120820600196,14.852666666666664,1.6468747854232788,1.6468747854232788,0.00025053531862795353,0.071490161120891571,0.11361865699291229
Agent,420000,81,1.6239135802469151,0.4567901234567901,3300.4691358024693,1279.4054054054054,-0.24688518518518521,0.75983658722563119,14.639797530864197,1.1190141439437866,1.1190141439437866,0.00024150873650796711,0.068380437791347504,0.079379729926586151
Agent,480000,81,1.0487481481481491,0.35802469135802467,3707.2098765432097,1389.1034482758621,-0.48144444444444445,0.97893712871425431,16.119617283950614,1.6654244661331177,1.6654244661331177,0.00023249952937476337,0.069660328328609467,0.10916072875261307
