Wall time,Step,Value
1778125742.0366578,60000,-0.47007623314857483
1778126215.8674765,120000,-0.30610913038253784
1778126636.5063925,180000,-0.22627191245555878
1778127038.874364,240000,0.9534708857536316
1778127447.4405966,300000,0.9720755815505981
1778127841.2964,360000,1.6468747854232788
1778128249.4998436,420000,1.1190141439437866
1778128642.7487447,480000,1.6654244661331177
