Wall time,Step,Value
1778209889.825364,60000,0.06759052723646164
1778210432.4009693,120000,0.0676996186375618
1778210995.4493113,180000,0.06732327491044998
1778211543.038341,240000,0.06775186210870743
1778212092.2723122,300000,0.07089801132678986
1778212627.0442243,360000,0.06962715089321136
1778213189.1144836,420000,0.0711958259344101
1778213730.8857481,480000,0.06824728846549988
